userId,date,merchantId,amountEuros,wording,eligibleForOffer,usedOffer
1824,2021-09-17,galeries-lafayette,19.57,CB GL SAINT LAURENT XX/XX/XX,0,0
1825,2021-09-15,galeries-lafayette,85,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
1826,2021-09-16,galeries-lafayette,5.66,PAIEMENT PAR CARTE BIOCOOP GL MARSEILLE XX/XX,0,0
1827,2021-09-16,galeries-lafayette,35.8,CARTE XX/XX GL BORDEAUX BORDEXXXXXXX/,0,0
1827,2021-09-16,galeries-lafayette,7.8,CARTE XX/XX GL BORDEAUX BORDEXXXXXXX/,0,0
1828,2021-09-16,galeries-lafayette,325,Cb Gl Lyon Fact XXXXXX,0,0
1829,2021-07-22,galeries-lafayette,39,PAIEMENT PAR CARTE GL NICE MASSENA XX/XX,0,0
396,2021-08-12,galeries-lafayette,39.97,CARTE XXXXX XX/XX GALERIES LAFAYET XXXXXXXXXXXXXXXIOPD,0,0
1830,2021-08-14,galeries-lafayette,100,Cb Gl Haussmann Fact XXXXXX,0,0
1831,2021-08-12,galeries-lafayette,211.29,PAIEMENT PAR CARTE GL LE MANS XX/XX,0,0
51,2021-08-12,galeries-lafayette,154.5,Cb Gl Rosny Sous B Fact XXXXXX,0,0
1832,2021-08-12,galeries-lafayette,63.74,Cb Gl Lyon Fact XXXXXX,0,0
1833,2021-06-30,galeries-lafayette,34.95,FACTURE CARTE DU XXXXXX GLAFAYETTE.COM CARTE XXXXXXXXXXXXXXXX FRA XXXXEUR,0,0
1834,2021-08-14,galeries-lafayette,16.9,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1835,2021-08-11,galeries-lafayette,51.3,Cb Glafayette.com Fact XXXXXX,0,0
1836,2021-08-13,galeries-lafayette,131,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,1,0
1837,2021-08-06,galeries-lafayette,67,PAIEMENT PAR CARTE GL LIMOGES XX/XX,0,0
1838,2021-08-14,galeries-lafayette,36,PAIEMENT PAR CARTE GL ANGERS XX/XX,0,0
1839,2021-08-13,galeries-lafayette,270,Cb Gl Tours Fact XXXXXX,0,0
1840,2021-08-11,galeries-lafayette,48.85,PAIEMENT CB XXXX FR PARISXXXXX GLAFAYETTE.COM CARTE XXXXXXXX,0,0
1324,2021-08-13,galeries-lafayette,63,GL DIJON XXDIJONXXXXXXX/,0,0
1841,2021-07-31,galeries-lafayette,32.98,PAIEMENT PSC XXXX LA ROCHELLE GALERIES LAFAYET CARTE XXXXXXXX,0,0
1842,2021-08-13,galeries-lafayette,7.6,Cb Gal Lafayette Fact XXXXXX,0,0
1500,2021-08-14,galeries-lafayette,13.11,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1696,2021-08-15,galeries-lafayette,100,PAIEMENT CB XXXX BORDEXXXXXXX/ GL BORDEAUX CARTE XXXXXXXX,0,0
1843,2021-08-14,galeries-lafayette,34.99,PAIEMENT PSC XXXX TOULOXXXXXXX/ GL TOULOUSE CARTE XXXXXXXX,0,0
1844,2021-08-14,galeries-lafayette,4.14,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
1844,2021-08-14,galeries-lafayette,4.14,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
1048,2021-08-13,galeries-lafayette,45,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1845,2021-08-16,galeries-lafayette,42.5,CB GL NANTES XX/XX/XX,0,0
1846,2021-08-13,galeries-lafayette,103,Cb Galeries Lafaye Fact XXXXXX,1,0
443,2021-08-15,galeries-lafayette,35,CB GL NICE MASSENA XX/XX/XX,0,0
1847,2021-08-13,galeries-lafayette,34.97,Cb Gl Lyon Fact XXXXXX,0,0
1848,2021-08-13,galeries-lafayette,28.14,PAIEMENT PAR CARTE GL NANTES XX/XX,0,0
1849,2021-08-13,galeries-lafayette,53.98,Cb Gl Lyon Fact XXXXXX,0,0
1850,2021-08-14,galeries-lafayette,9.9,Cb Galeries Lafaye Fact XXXXXX,0,0
1851,2021-08-15,galeries-lafayette,29,CB GL SAINT LAURENT XX/XX/XX,0,0
1852,2021-08-14,galeries-lafayette,139.9,ACHAT CB GL DIJON XX.XX.XX CARTE NUMERO XXX,1,0
1853,2021-08-13,galeries-lafayette,70.12,CB GALERIES LAFAYET XX/XX BAYONNE XX CB N° XXXX XXXX XXXX XXXX,0,0
1854,2021-08-14,galeries-lafayette,32.5,GL PRADO MARSEXXXXXXX/,0,0
1855,2021-06-29,galeries-lafayette,154.8,XXXXXX CB****XXXX GLAFAYETTE.COM FR PARISXXXXXXX XXXXXEUR X EURO = XXXXXXX,0,0
1856,2021-08-12,galeries-lafayette,425,CARTE XX/XX/XX GL HAUSSMANN X CB*XXXX,1,0
1857,2021-08-08,galeries-lafayette,50,PAIEMENT PAR CARTE GALERIES LAFAYET LA ROCHEL XX/XX,0,0
1858,2021-08-14,galeries-lafayette,6,PAIEMENT PAR CARTE GL DIJON XX/XX,0,0
1859,2021-08-14,galeries-lafayette,192,Cb Gl Strasbourg Fact XXXXXX,1,0
1860,2021-08-13,galeries-lafayette,31.79,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
1861,2021-08-16,galeries-lafayette,40,CB GL GRENOBLE XX/XX/XX,0,0
1099,2021-08-14,galeries-lafayette,79,PAIEMENT CB XXXX SAINTXXXXXXX/ GL SAINT LAURENT CARTE XXXXXXXX,0,0
1462,2021-08-14,galeries-lafayette,0.7,Cb Galeries Lafaye Fact XXXXXX,0,0
1862,2021-10-08,galeries-lafayette,1690,CB GL HAUSSMANN XX/XX/XX,1,1
1863,2021-08-13,galeries-lafayette,11.15,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA PARISX,0,0
1864,2021-08-13,galeries-lafayette,9.3,GL MARSEILLE,0,0
276,2021-08-16,galeries-lafayette,39,PAIEMENT PSC XXXX ANGOULEME GALERIES LAFAYET CARTE XXXXXXXX,0,0
1865,2021-08-10,galeries-lafayette,153.89,PAIEMENT CB XXXX ORLEAXXXXXXX/ GL ORLEANS CARTE XXXXXXXX,0,0
1866,2021-08-14,galeries-lafayette,15,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
791,2021-08-15,galeries-lafayette,15.84,GL HAUSSMANN,0,0
1867,2021-08-13,galeries-lafayette,10.2,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
791,2021-08-14,galeries-lafayette,27.2,GL HAUSSMANN,0,0
1868,2021-08-12,galeries-lafayette,29.9,PAIEMENT PSC XXXX CHAMBERY GALERIES LAFAYET CARTE XXXXXXXX,0,0
1869,2021-08-13,galeries-lafayette,40,Cb Gl Bordeaux Fact XXXXXX,0,0
1870,2021-08-16,galeries-lafayette,56.8,CARTE XX/XX/XX GAL LAFAYETTE XXXXXXX,0,0
1807,2021-08-14,galeries-lafayette,13.99,FACTURE CARTE DU XXXXXX GAL LAFAYETTE RENNES CARTE XXXXXXXXXXXXXXXX,0,0
1871,2021-08-15,galeries-lafayette,515,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,1,0
1872,2021-08-14,galeries-lafayette,29.97,Cb Galeries Lafaye Fact XXXXXX,0,0
1873,2021-08-16,galeries-lafayette,325,PAIEMENT PAR CARTE GL BIARRITZ XX/XX,1,0
1874,2021-08-13,galeries-lafayette,448.84,GL TOURS TOURSXXXXXXX/,1,0
974,2021-08-16,galeries-lafayette,9.87,CARTE XX/XX GAL LAFAYETTE RENNES,0,0
154,2021-08-14,galeries-lafayette,21,PAIEMENT PAR CARTE GL STRASBOURG XX/XX,0,0
1875,2021-08-16,galeries-lafayette,440,XXXXXX CB****XXXX GL HAUSSMANN XXPARISXXXXXXX/,0,0
1876,2021-08-16,galeries-lafayette,6.8,CB GL LYON XX/XX/XX,0,0
154,2021-08-16,galeries-lafayette,12.53,PAIEMENT PAR CARTE GL STRASBOURG XX/XX,0,0
1877,2021-08-14,galeries-lafayette,69,PAIEMENT PAR CARTE GALERIES LAFAYET DAX XX/XX,0,0
1878,2021-08-16,galeries-lafayette,7.9,Paiement XX/XX GALERIES LAFAYE cb di n XXXXXXXXXXXXXXXX,0,0
1879,2021-08-16,galeries-lafayette,10,GL NICE MASSENA NICE XXXXXXX/,0,0
1880,2021-08-16,galeries-lafayette,100,PAIEMENT PAR CARTE GL ANNECY XX/XX,1,0
1881,2021-10-28,galeries-lafayette,93,PAIEMENT CB XXXX LA ROCHELLE GALERIES LAFAYET CARTE XXXXXXXX,1,1
1880,2021-08-16,galeries-lafayette,41.99,PAIEMENT PAR CARTE GL ANNECY XX/XX,0,0
1882,2021-08-14,galeries-lafayette,69,PAIEMENT PAR CARTE GALERIES LAFAYET DAX XX/XX,0,0
1883,2021-08-16,galeries-lafayette,230,PAIEMENT PAR CARTE GALERIES LAFAYET LORIENT XX/XX,1,0
1884,2021-08-13,galeries-lafayette,23,GOURMET HAUSSMA,0,0
1885,2021-08-13,galeries-lafayette,35,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
1886,2021-08-13,galeries-lafayette,95,PAIEMENT PAR CARTE GALERIES LAFAYET BELFORT XX/XX,0,0
1887,2021-08-14,galeries-lafayette,77,GL MONTPELLIERS MONTPXXXXXXX/,0,0
1335,2021-08-14,galeries-lafayette,49.5,PAIEMENT PAR CARTE GALERIES LAFAYET BEAUVAIS XX/XX,0,0
309,2021-08-16,galeries-lafayette,93.9,CB GL ROSNY SOUS BO XX/XX ROSNYXXXXXXX/ XX CB N° XXXX XXXX XXXX XXXX,0,0
1888,2021-08-13,galeries-lafayette,24.95,XXXXXX CB****XXXX GL CLERMONT XXCLERMXXXXXXX/,0,0
1889,2021-08-16,galeries-lafayette,25,PAIEMENT PAR CARTE GL LE MANS XX/XX,0,0
1890,2021-08-13,galeries-lafayette,9.95,PAIEMENT CB XXXX BORDEAUX GL BORDEAUX CARTE XXXXXXXX,0,0
1891,2021-08-13,galeries-lafayette,19,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
1890,2021-08-13,galeries-lafayette,6.7,PAIEMENT CB XXXX BORDEAUX GL BORDEAUX CARTE XXXXXXXX,0,0
1876,2021-08-16,galeries-lafayette,6.8,CB GL LYON XX/XX/XX,0,0
1892,2021-08-13,galeries-lafayette,94.95,PAIEMENT PAR CARTE GL ORLEANS XX/XX,0,0
1893,2021-08-14,galeries-lafayette,75,Cb Gl Haussmann Fact XXXXXX,0,0
1894,2021-08-14,galeries-lafayette,20,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
1895,2021-08-14,galeries-lafayette,19.9,XXXXXX CB****XXXX GL MONTPELLIERSXXMONTPXXXXXXX/,0,0
1896,2021-08-13,galeries-lafayette,69,PAIEMENT PAR CARTE GL NANTES XX/XX,0,0
1897,2021-07-01,galeries-lafayette,66.5,PAIEMENT CB XXXX MARSEXXXXXXX/ GL MARSEILLE CARTE XXXXXXXX,0,0
1898,2021-08-14,galeries-lafayette,43.99,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
1899,2021-08-14,galeries-lafayette,39,Cb Gl Limoges Fact XXXXXX,0,0
1900,2021-08-16,galeries-lafayette,81,Paiement à Galeries Lafayette,1,0
1901,2021-08-14,galeries-lafayette,22,PAIEMENT PSC XXXX PARIS GL HAUSSMANN CARTE XXXXXXXX,0,0
1902,2021-08-14,galeries-lafayette,92,Cb Gl Toulouse Fact XXXXXX,1,0
1903,2021-08-13,galeries-lafayette,17.9,PAIEMENT PAR CARTE GALERIES LAFAYET BAYONNE XX/XX,0,0
1904,2021-11-06,galeries-lafayette,1395,GL HAUSSMANN,1,1
1905,2021-08-12,galeries-lafayette,48.35,paiement par carte XX/XX/XXXX galeries lafayet,0,0
1906,2021-08-14,galeries-lafayette,5,CARTE XXXXX XX/XX GALERIES LAFAYET XXXXXXXXXXXXXXXIOPD,0,0
1907,2021-08-13,galeries-lafayette,134.8,PAIEMENT PAR CARTE GALERIES LAFAYET CANNES XX/XX,0,0
1908,2021-08-13,galeries-lafayette,18,Cb Gl Reims Fact XXXXXX,0,0
1909,2021-08-13,galeries-lafayette,121.92,PAIEMENT PAR CARTE GL REIMS XX/XX,1,0
1910,2021-08-13,galeries-lafayette,27.49,FACTURE CARTE DU XXXXXX GL MONTPELLIERS MONTPX,0,0
1911,2021-08-14,galeries-lafayette,84,PAIEMENT PAR CARTE GL LE MANS XX/XX,1,0
1912,2021-08-14,galeries-lafayette,63,Cb Galeries Lafaye Fact XXXXXX,0,0
1912,2021-08-14,galeries-lafayette,19.99,Cb Galeries Lafaye Fact XXXXXX,0,0
1913,2021-08-15,galeries-lafayette,9,PAIEMENT PAR CARTE GL BIARRITZ XX/XX,0,0
1914,2021-08-14,galeries-lafayette,25,ACHAT CB GL STRASBOURG XX.XX.XX CARTE NUMERO XXX,0,0
1915,2021-08-14,galeries-lafayette,8.37,ACHAT CB GL MARSEILLE XX.XX.XX CARTE NUMERO XXX,0,0
1916,2021-08-14,galeries-lafayette,16.19,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
1917,2021-08-14,galeries-lafayette,25,PAIEMENT PAR CARTE GL CARRE SENART LIEUSXXXXX XX/XX,0,0
1918,2021-08-13,galeries-lafayette,64,PAIEMENT PAR CARTE GALERIES LAFAYET BELFORT XX/XX,0,0
1919,2021-08-13,galeries-lafayette,27.5,PAIEMENT CB XXXX METZ XXXXXXX/ GL METZ CARTE XXXXXXXX,0,0
1919,2021-08-13,galeries-lafayette,30,PAIEMENT CB XXXX METZ XXXXXXX/ GL METZ CARTE XXXXXXXX,0,0
1920,2021-08-14,galeries-lafayette,77.5,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
1921,2021-08-14,galeries-lafayette,48,Cb Gl Marseille Fact XXXXXX,0,0
1922,2021-08-14,galeries-lafayette,7,XXXXXX CB****XXXX GL STRASBOURG XXSTRASXXXXXXX/,0,0
1923,2021-08-14,galeries-lafayette,51,PAIEMENT PAR CARTE GL MARSEILLE XX/XX,0,0
1924,2021-08-14,galeries-lafayette,70,PAIEMENT PAR CARTE GL TOURS XX/XX,0,0
1925,2021-08-14,galeries-lafayette,39,PAIEMENT PAR CARTE GL GRENOBLE XX/XX,0,0
1926,2021-08-14,galeries-lafayette,53,PAIEMENT PAR CARTE GALERIES LAFAYET NIORT XX/XX,0,0
1008,2021-08-14,galeries-lafayette,2.8,Cb Galeries Lafaye Fact XXXXXX,0,0
1927,2021-08-13,galeries-lafayette,20,Cb Gl Haussmann Fact XXXXXX,0,0
63,2021-08-13,galeries-lafayette,21.75,PAIEMENT PAR CARTE GL LYON XX/XX,0,0
63,2021-08-14,galeries-lafayette,17,PAIEMENT PAR CARTE GL LYON XX/XX,0,0
1928,2021-08-12,galeries-lafayette,9,PAIEMENT PSC XXXX LYON XXXXXXX/ GL LYON CARTE XXXXXXXX,0,0
1929,2021-08-14,galeries-lafayette,6.5,CARTE XX/XX/XX XX GOURMET HAUSSM CB*XXXX,0,0
1929,2021-08-14,galeries-lafayette,4.9,CARTE XX/XX/XX XX GOURMET HAUSSM CB*XXXX,0,0
1930,2021-08-15,galeries-lafayette,19.9,CARTE XX/XX/XX XX GL NICE MASSEN CB*XXXX,0,0
1931,2021-08-14,galeries-lafayette,9.35,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
1931,2021-08-14,galeries-lafayette,8,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
1932,2021-08-15,galeries-lafayette,8.4,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
1933,2021-08-13,galeries-lafayette,46.79,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1934,2021-08-14,galeries-lafayette,14.8,Cb Gl Le Mans Fact XXXXXX,0,0
1935,2021-08-13,galeries-lafayette,44,XXXXXX CB****XXXX GALERIES LAFAYEXXBAYONNE,0,0
1936,2021-08-13,galeries-lafayette,54,PAIEMENT PAR CARTE GL BIARRITZ XX/XX,0,0
1195,2021-08-13,galeries-lafayette,8.08,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1937,2021-08-14,galeries-lafayette,3.3,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
1938,2021-08-14,galeries-lafayette,77.5,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
1939,2021-08-16,galeries-lafayette,12,CB GL HAUSSMANN XX/XX/XX,0,0
1940,2021-10-03,galeries-lafayette,12,CB GL HAUSSMANN XX/XX/XX,0,0
1941,2021-10-01,galeries-lafayette,49.9,Cb Glafayette.com Fact XXXXXX,0,0
1942,2021-09-27,galeries-lafayette,120,PAIEMENT PAR CARTE GL STRASBOURG XX/XX,0,0
1943,2021-10-02,galeries-lafayette,5,PAIEMENT PAR CARTE GL NANTES XX/XX,0,0
1944,2021-09-25,galeries-lafayette,40,CB GL DIJON XX/XX DIJONXXXXXXX/ XX CB N° XXXX XXXX XXXX XXXX,0,0
288,2021-10-02,galeries-lafayette,89,Cb Gl Haussmann Fact XXXXXX,0,0
288,2021-10-02,galeries-lafayette,10,Cb Gl Haussmann Fact XXXXXX,0,0
1945,2021-10-03,galeries-lafayette,110,glafayette.co,0,0
1946,2021-10-01,galeries-lafayette,22,CARTE XX/XX/XX XX GOURMET HAUSSMA,0,0
1946,2021-10-01,galeries-lafayette,24.2,CARTE XX/XX/XX XX GOURMET HAUSSMA,0,0
1946,2021-10-01,galeries-lafayette,8,CARTE XX/XX/XX XX GOURMET HAUSSMA,0,0
1947,2021-10-02,galeries-lafayette,15.9,CARTE XXXXX XX/XX GL HAUSSMANN,0,0
1948,2021-10-03,galeries-lafayette,38,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
1949,2021-09-27,galeries-lafayette,21.8,Cb Gl Nantes Fact XXXXXX,0,0
1950,2021-09-25,galeries-lafayette,40,PAIEMENT PAR CARTE GL AVIGNON XX/XX,0,0
1616,2021-10-01,galeries-lafayette,8.5,ACHAT CB GL ANGERS XX.XX.XX EUR XXX CARTE NO XXX APPLE PAY,0,0
1951,2021-10-02,galeries-lafayette,109,CARTE XXXXX XX/XX GL LYON,1,0
1952,2021-10-02,galeries-lafayette,70,ACHAT CB GL BORDEAUX XX.XX.XX CARTE NUMERO XXX,0,0
1953,2021-09-27,galeries-lafayette,495,CARTE XXXXXXX CB GL NICE MASSENA XX/XX/XX CBLMLE CECILE DANDREIS,0,0
1954,2021-09-30,galeries-lafayette,60,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
1955,2021-07-19,galeries-lafayette,72.94,CARTE XXXXXXX CB GL REIMS XX/XX/XX CBLM MATHIEU TELLIER,0,0
1956,2021-10-02,galeries-lafayette,32.09,ACHAT CB GL NICESTYLE.U XX.XX.XX USD XXXX CARTE NO XXX XUSD XXXXXXXEUR,0,0
1955,2021-07-26,galeries-lafayette,17.98,CARTE XXXXXXX CB GL REIMS XX/XX/XX CBLMme LAURA HENRY,0,0
1955,2021-07-26,galeries-lafayette,51.36,CARTE XXXXXXX CB GL REIMS XX/XX/XX CBLMme LAURA HENRY,0,0
1957,2021-10-02,galeries-lafayette,50,PAIEMENT PAR CARTE GL TOURS XX/XX,0,0
1958,2021-10-02,galeries-lafayette,44.99,GL LIMOGES LIMOGXXXXXXX/,0,0
61,2021-10-04,galeries-lafayette,130,GL ROSNY SOUS BO ROSNYXXXXXXX/,0,0
1959,2021-09-24,galeries-lafayette,160,PAIEMENT CB XXXX PARISXXXXXXX/ GLAFAYETTE.COM CARTE XXXXXXXX,0,0
1960,2021-10-02,galeries-lafayette,12.5,PAIEMENT PSC XXXX METZ GL METZ CARTE XXXXXXXX,0,0
1961,2021-10-02,galeries-lafayette,49,CARTE XX/XX/XX GALERIES LAFAYET CB*XXXX,0,0
1962,2021-07-13,galeries-lafayette,35.99,FACTURE CARTE DU XXXXXX GL ANGERS ANGERXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
1961,2021-10-02,galeries-lafayette,77.95,CARTE XX/XX/XX GALERIES LAFAYET CB*XXXX,0,0
1963,2021-10-02,galeries-lafayette,44.9,PAIEMENT PAR CARTE GALERIES LAFAYET AGEN XX/XX,0,0
1964,2021-10-02,galeries-lafayette,31,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
1965,2021-09-30,galeries-lafayette,140,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
1966,2021-09-30,galeries-lafayette,125,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
505,2021-10-02,galeries-lafayette,1.8,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
1967,2021-10-04,galeries-lafayette,19.9,GL ANGERS,0,0
1968,2021-10-03,galeries-lafayette,16,Cb Gourmet Haussma Fact XXXXXX,0,0
1969,2021-09-28,galeries-lafayette,108,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXXX CARTE NO XXX,0,0
1970,2021-10-01,galeries-lafayette,495,GL BORDEAUX BORDEXXXXXXX/,1,0
1971,2021-09-30,galeries-lafayette,37,ACHAT CB GL TOULOUSE XX.XX.XX CARTE NUMERO XXX,0,0
1972,2021-10-02,galeries-lafayette,12,FACTURE CARTE DU XXXXXX GALERIES LAFAYE CAEN CARTE XXXXXXXXXXXXXXXX,0,0
1971,2021-09-30,galeries-lafayette,55,ACHAT CB GL TOULOUSE XX.XX.XX CARTE NUMERO XXX,0,0
101,2021-09-30,galeries-lafayette,144,Cb Gl Haussmann Fact XXXXXX,0,0
1973,2021-10-02,galeries-lafayette,14.2,CB GL GRENOBLE XXXXX XX/XX XXXXX X,0,0
101,2021-10-01,galeries-lafayette,64,Cb Gl Haussmann Fact XXXXXX,0,0
1974,2021-10-01,galeries-lafayette,89.9,CARTE XX/XX GLAFAYETTE.COM PARIS,1,0
899,2021-10-02,galeries-lafayette,71,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
1975,2021-10-02,galeries-lafayette,95,PAIEMENT PAR CARTE GL STRASBOURG XX/XX,0,0
1779,2021-10-01,galeries-lafayette,4.3,CARTE XX/XX/XX GAL LAFAYETTE XX CB*XXXX,0,0
215,2021-10-02,galeries-lafayette,65,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1976,2021-08-14,galeries-lafayette,62,PAIEMENT CB XXXX LE MAXXXXXXX/ GL LE MANS CARTE XXXXXXXX,0,0
1977,2021-10-02,galeries-lafayette,45,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
768,2021-10-03,galeries-lafayette,45.95,CARTE XX/XX/XX GL HAUSSMANN X CB*XXXX,0,0
1978,2021-10-02,galeries-lafayette,139,ACHAT CB GL NANTES XX.XX.XX CARTE NUMERO XXX,0,0
1979,2021-09-30,galeries-lafayette,29.9,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
1980,2021-10-01,galeries-lafayette,30.9,PAIEMENT PAR CARTE GALERIES LAFAYET LIBOURNE XX/XX,0,0
1981,2021-10-04,galeries-lafayette,99,ACHAT CB GL ANNECY XX.XX.XX CARTE NUMERO XXX,1,0
1982,2021-10-03,galeries-lafayette,125,CARTE XX/XX/XX GL HAUSSMANN X CB*XXXX,1,0
824,2021-10-01,galeries-lafayette,208,PAIEMENT PAR CARTE GL ANNECY XX/XX,1,0
1983,2021-10-02,galeries-lafayette,5900,FACTURE CARTE DU XXXXXX GL HAUSSMANN CARTE XXX,0,0
662,2021-10-04,galeries-lafayette,11.7,GL MONTPELLIERS MONTPXXXXXXX/,0,0
1984,2021-10-01,galeries-lafayette,39,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
1985,2021-10-02,galeries-lafayette,4.7,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
1986,2021-09-28,galeries-lafayette,199,CB GALERIES LAFAYE FACT XXXXXX,1,0
106,2021-10-01,galeries-lafayette,17.64,ACHAT CB GOURMET HAUSSM XX.XX.XX CARTE NUMERO XXX,0,0
1987,2021-10-02,galeries-lafayette,145,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,1,0
78,2021-10-01,galeries-lafayette,10,CB GALERIES LAFAYET XX/XX PARIS XX CB N° XXXX XXXX XXXX XXXX,0,0
1988,2021-07-24,galeries-lafayette,49.99,PAIEMENT PAR CARTE GALERIES LAFAYET CAEN XX/XX,0,0
611,2021-10-01,galeries-lafayette,169.9,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1989,2021-09-30,galeries-lafayette,130,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,1,0
924,2021-10-02,galeries-lafayette,230,PAIEMENT PAR CARTE GL ANGERS XX/XX,0,0
1990,2021-10-02,galeries-lafayette,8.6,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
1135,2021-10-02,galeries-lafayette,26.5,FACTURE CARTE DU XXXXXX GL ANGERS ANGERXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
1991,2021-10-02,galeries-lafayette,9,PAIEMENT PSC XXXX SAINTXXXXXXX/ GL SAINT LAURENT CARTE XXXXXXXX,0,0
1992,2021-10-04,galeries-lafayette,12.5,CARTE XXXXXXX CB GL ROSNY SOUS BO XX/XX/XX CBLMLE ZINEB EL HIMER OPTION SYSTEM'EPARGNE XXX,0,0
1993,2021-09-29,galeries-lafayette,24.4,CARTE XX/XX/XX GOURMET HAUSSMA X CB*XXXX,0,0
1994,2021-09-30,galeries-lafayette,190,GL REIMS REIMSXXXXXXX/,1,0
1995,2021-10-04,galeries-lafayette,108,ACHAT CB GL BORDEAUX XX.XX.XX EUR XXXXX CARTE NO XXX APPLE PAY,1,0
1996,2021-10-01,galeries-lafayette,7,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
1406,2021-10-02,galeries-lafayette,25,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
152,2021-10-02,galeries-lafayette,195,GL BRON BRON XXXXXXX/,0,0
1997,2021-08-11,galeries-lafayette,26.69,FACTURE CARTE DU XXXXXX GALERIES LAFAYE AMIENS CEDEX CARTE XXXXXXXXXXXXXXXX,0,0
1998,2021-10-02,galeries-lafayette,45.5,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
1999,2021-09-30,galeries-lafayette,5,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
2000,2021-10-02,galeries-lafayette,0.5,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
2001,2021-09-30,galeries-lafayette,48.8,GL STRASBOURG PSC STRASXXXXXXX/,0,0
2002,2021-10-01,galeries-lafayette,39.99,PAIEMENT PAR CARTE MICROMANIA GL MARSEILLE XX/XX,0,0
2003,2021-09-27,galeries-lafayette,614,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXXX CARTE NO XXX,1,0
497,2021-10-02,galeries-lafayette,19.74,CARTE XXXXX XX/XX GOURMET HAUSSMA XXXXXXXXXXXXXXXIOPD,0,0
2004,2021-09-30,galeries-lafayette,98,PAIEMENT PAR CARTE GL GRENOBLE XX/XX,1,0
2005,2021-10-02,galeries-lafayette,119.9,PAIEMENT PAR CARTE GL TOURS XX/XX,1,0
2006,2021-10-02,galeries-lafayette,99,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
